Gate_1,Gate_2,Delay,Fidelity,θ1,θ2,θ3,θ4,θ5
1,2,155000,0.07910156250000003,0.7630791219728628,0.5586983513874724,0.5659740667000438,1.088313764297428,0.8846311349903193
2,0,155000,0.11927956910583733,1.8514819647663505,0.7134886370702505,0.9297591515002618,0.7397315137022601,0.6020808451436533
2,1,155000,0.10449218750000006,0.37589560513158854,0.05765651534069795,0.3733338543324874,0.6777126687988682,0.16449678673883003
2,2,155000,0.12632774002862515,1.594468597031689,1.1521266060481852,0.8609448216805068,0.6170293894904825,1.7689129326957607
0,0,156000,0.08450816302481387,-0.04212474946083611,1.1445484099130516,0.10397150777412979,0.21364327645774822,0.9119964526611037
0,1,156000,0.12233587814096476,0.6284010401311206,-0.04258427774480383,0.5658677074064565,0.13455712088606847,-0.1535787928798758
0,2,156000,0.08300781250000003,0.8794240339461001,0.12439487187012123,-0.118544098763215,0.37868227172151975,0.16053040786648176
1,0,156000,0.09960937500000003,0.3193598689939197,-0.21270313714353598,0.30483343671892693,-0.013064289215115215,0.05757813344491526
1,1,156000,0.09960937500000003,-0.3870803317163016,0.07353075982628812,-0.12632830760386224,0.11356570631758613,-0.23224348787410326
1,2,156000,0.1208483508847308,0.33811892672029276,0.2519253529743579,0.026172976947090747,-0.5319663023988281,0.10001435678063288
2,0,156000,0.10302734375000006,1.3905869927829158,0.35764492576935136,0.4870299243676032,0.6075563078119784,0.10868605204489902
2,1,156000,0.11206054687500007,0.5567176464704343,0.12923408195332028,0.1806480283585192,0.840136236073557,1.8149561815483766
2,2,156000,0.13111461084252743,0.750305842897883,0.5538006982418732,-0.12845388758841436,1.479334959250554,0.6986171543131069
0,0,157000,0.10107421875000003,-0.2596993955461635,-0.08698028426679133,-0.25378475631491043,-0.10838881454577425,0.1959100108692573
0,1,157000,0.09619140625000003,-0.10283077871946128,-0.3054025919374268,0.1061525922193257,0.19508825073173583,0.21504923538167675
0,2,157000,0.12331591497740382,0.400606298987808,-0.24366010679038835,-0.08851760674311544,-0.2596383924445328,0.16209167687046308
1,0,157000,0.13124692402187563,0.03400404485386224,0.28043833782105015,0.08421882111356084,-0.007225106256869384,0.10877981530809876
1,1,157000,0.09237891528635044,1.0157387327578575,0.0246811744534428,0.5901538020411068,0.10207879750523664,0.47638417355154167
1,2,157000,0.08910718985107938,0.49568249489582583,1.5481190688211084,0.3915771756075736,0.5977913843973981,0.16199999385178032
2,0,157000,0.1243082212428406,0.20261331600230917,0.24736596208378875,0.17848234900735632,0.18996681589619993,0.7213465192066926
2,1,157000,0.12742186718124382,1.5708646581147856,0.32963154159480895,2.959706293565623,0.06437184827186014,0.15501676768327222
2,2,157000,0.126687232552303,-0.14315062951880556,0.659969364485091,0.3067137841200668,0.5981712948833594,0.19102162793546268
0,0,158000,0.06909179687500003,-0.17094925486147683,0.07684867789689924,-0.014345006848853082,-0.16400898967087055,1.3628035005229953
0,1,158000,0.09452174830851573,0.02824504782132042,0.6097579850133326,0.9586286458255946,0.059260218918776066,0.3594155470025696
0,2,158000,0.10709622819081015,0.3845183102609193,-1.0235368116551575,0.28052656063034326,-0.381618577531579,-0.15271508802191702
1,0,158000,0.08813476562500003,0.17724508575968143,0.1443560312446673,-0.2950744036555105,-0.047671884811935496,0.7169534706811924
1,1,158000,0.11689446129552268,-0.21621060973427314,-0.028036948867117502,0.2858071504714866,-0.07588551617674075,0.14310429457442675
1,2,158000,0.10668945312500006,-0.06571644383849852,-0.3283528046961024,0.039299012162729054,0.09799586980987848,0.08825985164925579
2,0,158000,0.10791015625000004,0.8210568926682281,0.9930491334627325,0.7447828321238836,0.3581217270347477,1.3355447676776104
2,1,158000,0.12007415157190021,1.4440633014026372,0.11997541756726372,0.2848904000173639,0.9470852217384684,0.40493568145036124
2,2,158000,0.12796871879990027,2.0738168558050383,0.3944162098463655,0.35592285541834395,0.5259918108349343,0.14172802559401373
0,0,159000,0.09936523437500004,-0.20614665206116944,0.24034752062314943,-0.01541856661517874,-0.1114825966781497,-0.1885765900702631
0,1,159000,0.09912109375000006,0.24431748716720372,0.11023818908919353,-0.027011701374774242,0.4147132726239961,0.33879468853605293
0,2,159000,0.07931546916585647,0.5903288355273356,0.8743931557165642,0.651804867436657,0.8722059554031142,0.7584749968331841
1,0,159000,0.09423828125000006,0.2666585205296647,0.41060975204420197,-0.3365268689589081,0.01264762539933519,0.576925652183885
1,1,159000,0.1206037493645497,0.300331661935408,0.0476322961740782,0.10921884542703654,-0.14975216151901646,0.09410447336605848
1,2,159000,0.10839843750000003,-0.18094651149113306,-0.15055278975155917,-0.12021558501638337,-0.1373543418894596,-0.19467156334361738
2,0,159000,0.12880036538842732,0.48648248794463955,0.8581089421017838,0.06955483508576744,0.6497724255245273,0.17483174910354887
2,1,159000,0.12272116490934472,1.0176375806332447,0.2766020602603511,0.9511952059170872,1.06250222842209,1.8295373930316685
2,2,159000,0.11206054687500007,1.37714210607582,-0.39596402419285426,1.7418046099173041,0.421158598843857,-0.1601368201943509
0,0,160000,0.1102579506878682,-0.36909912998881017,-0.48974891071379856,0.3113173981638311,-0.5401783401679453,-0.07139067029151983
0,1,160000,0.0930508471316284,0.25863551545783997,0.6706138885586103,1.2853742163153852,-0.3742165552962266,-0.2878380313530843
0,2,160000,0.06704432974730866,0.3844534487557327,0.9502448000584733,1.7726412497667314,0.84874543977465,0.12686882913388495
1,0,160000,0.12331591497740382,-0.18049461531537972,0.4045225711027871,-0.2069671774089137,0.23008221541666615,-0.07965629572347543
1,1,160000,0.12002514126793201,0.1855207608327121,0.07398126254409239,0.3891869546540574,0.5046966291197916,0.0753589800986425
1,2,160000,0.10786454403172863,-0.48632321674153084,0.13484686641789967,-0.1833515323319317,0.17420046506656262,0.32311614195549393
2,0,160000,0.1248370520703371,1.3430575946081718,0.9046572835285288,0.2665154451651444,0.07304014095448441,1.7113389230911693
2,1,160000,0.10229492187500003,1.2067224624848911,1.4585039628793521,0.6100030585759334,0.12878950908743073,0.6027067513112929
2,2,160000,0.12985639961124143,0.049913180514412396,1.393418617693852,-0.22233276200053687,-0.3430141941547783,-0.29739111894154324
0,0,161000,0.1065265425598364,0.72468781105873,0.30576043685929194,0.3362554925339967,0.3856647754307284,0.5958530857114673
0,1,161000,0.11901465838545522,-0.17648079810011602,0.22587246103271885,0.03242220195582378,-0.12376611341931736,0.24391808213373412
0,2,161000,0.10546875000000004,0.27914189764384206,0.19051128688913674,-0.24320929023263585,0.3998607935224093,-0.023465218922699843
1,0,161000,0.1198093156092065,0.013187727627943437,-0.04909121530936284,-0.192874722330651,0.15755432930356744,-0.267529111277361
1,1,161000,0.11874972256523252,0.36584905757276487,0.42487463358750255,-0.024887723242180165,0.159282010024016,0.40201433119273394
1,2,161000,0.12002514126793201,0.19433698756951245,-0.5247738686118625,0.1256783037220693,-0.2634932329986807,-0.490755653550203
2,0,161000,0.11927956910583733,1.9962067201958011,0.5848862201005963,0.011238775401318157,1.935706509621983,0.526938052322346
2,1,161000,0.10498046875000003,1.8577037164621626,0.13744695065563017,1.1403821790812472,0.12513690806123115,0.30737439562860225
2,2,161000,0.14268385682744164,0.20143846413617728,1.1901834503711646,0.5998844580054516,0.27873101648110044,0.6131208884621614
0,0,162000,0.10466960617690921,-0.28339120353638325,0.2703376691806405,0.3228749396138756,0.5653759543761364,0.41587937731755115
0,1,162000,0.12404377079193375,-0.06349828054007216,-0.06252015383417632,0.15292981086331975,0.1725596691635409,-0.1801902069797045
0,2,162000,0.1102579506878682,-0.6205978318197879,0.6146164337403698,-0.18010157927565126,-0.0906942094885552,-0.28807051329565897
1,0,162000,0.08471679687500003,0.6085282834469906,0.6945620279370551,0.013720620888471638,0.2523121689567236,0.3607373751890609
1,1,162000,0.09514435408647208,-0.09680312690597097,0.7049470477503932,0.36083256788214957,0.5672773285625832,0.8246465025159553
1,2,162000,0.09521484375000006,0.22974901225036298,-0.1598742539085713,0.5407095164732206,0.09776878211490954,-0.2782440457678586
2,0,162000,0.12272116490934472,0.9199411029352057,1.2153142956380527,0.9585105177527438,1.9691163091263788,0.6434712754926699
2,1,162000,0.12615872410104811,1.4196744503879062,1.910632430095934,0.7019755450673373,0.045247545833148974,0.6309427768465438
2,2,162000,0.1264229897031574,1.868450925458249,2.2806464410660388,1.4362447212338398,2.308581000317907,0.14309360064377158
0,0,163000,0.09814453125000004,0.08576264521124356,0.1861308547754864,0.3120939355605248,0.2381908992522437,0.5692135984417549
0,1,163000,0.10546875000000004,-0.22666352227988576,0.7529916969859004,0.2475531712363445,-0.2218575484989429,-0.38465702025721527
0,2,163000,0.1251014326076482,0.1805398834704252,-0.3468150862495111,-0.12121586526006446,0.07584384529715983,0.08311205475380957
1,0,163000,0.12404377079193375,-0.23062350454607236,0.16131231973237692,0.1013146650863262,-0.11351098004139261,-0.23736988665289568
1,1,163000,0.09106445312500004,0.7086800705893038,0.13322629909131767,0.28600224374285993,-0.1848449406488948,0.4497458364269848
1,2,163000,0.11901465838545522,-0.06098079613211805,-0.1933129841491706,-0.36757603424207824,-0.21368498473011582,0.16465469654886764
2,0,163000,0.10888671875000006,1.3520084183621117,0.014191029640022218,1.6905045634699878,0.7373794119951509,0.7975884951984714
2,1,163000,0.14257716380153823,0.05753812525570987,0.39573591035386363,0.7840806991641328,1.264141249587794,1.0844939054326739
2,2,163000,0.12536579000038275,1.6515852163959956,1.9112657947039724,1.0141406041887926,0.2489808709552019,0.5916272692104668
0,0,164000,0.10440316316545119,-0.261128266228651,-0.6185686977581071,0.19667065472238615,-0.17539297444549046,-0.11864796132497929
0,1,164000,0.10569660855070036,-0.15761803200944324,0.8686597548818832,0.22714393457813684,-0.06371586387384275,0.580728174993975
0,2,164000,0.12192731549937226,0.2626482068812219,0.06922897699856183,0.1806570434128562,0.28368082958295154,-0.015979863834026616
1,0,164000,0.0896969422563882,0.8965240837804026,0.3452224266277219,-0.14186253409507274,-0.6350438867420388,0.37171943063470975
1,1,164000,0.12413776098650624,0.011635177391298754,0.02890186101492738,0.3641862219682707,-0.279983036003462,-0.20720410894136154
1,2,164000,0.08581252306839401,-0.005360916082587333,0.5977552405494442,1.0927872064905515,0.08019470532553405,0.9718642742104009
2,0,164000,0.10864257812500006,0.8612072901371097,1.1954185950776095,0.3619709360536149,0.02951359351075082,0.6178727215062925
2,1,164000,0.10473632812500004,0.8593877163813783,1.0353622347837068,0.5704729975577391,0.3144767202055466,0.521987942833962
2,2,164000,0.13671232413400647,0.9108477337087484,1.3768510294383065,0.3612422622941489,0.3532888980028823,0.5624476990861642
0,0,165000,0.13978776787566854,0.0908871789746553,-0.2215134504079141,-0.021984908475811957,0.1139468172896256,-0.03370867437183832
0,1,165000,0.08984375000000006,0.14565454554410065,0.39391081533948735,0.43329517761887903,0.5102615303901278,0.2539367156136234
0,2,165000,0.07971789694307521,0.8914596494042509,0.6240790197578359,0.804120438000601,0.31671858936489583,0.8001211172627375
1,0,165000,0.08388138840722792,0.6087229301462698,0.9618584221168947,1.2876389497418217,0.2749298616646943,0.497828096410955
1,1,165000,0.10400390625000004,0.26920428521372153,0.350790447123024,-0.17492455440937102,0.3961046141142252,0.08250737375389804
1,2,165000,0.09350585937500006,0.34316371184598493,0.43001859864398867,0.12441937797960659,0.6300219340523461,0.14788611445515665
2,0,165000,0.10961914062500004,0.61194673807265,0.31212783330261684,1.8762843257632367,0.2054076390790123,0.5365157736488263
2,1,165000,0.11254882812500007,0.715067693089417,1.8522608605589805,0.13578588968413874,0.29039985031967813,0.011487625419547856
2,2,165000,0.13855578756807524,0.17879797392044772,1.652431763687998,0.710907948854314,0.237083413979058,1.313193833104699
0,0,166000,0.07757554674293593,1.227693355207579,0.09976051749594479,0.33433470932848935,0.6826813252606971,0.06631389388585553
0,1,166000,0.09838867187500004,0.4512192708857062,0.20180903197507077,0.2116840800898783,0.04063845529357418,0.3314866019491449
0,2,166000,0.11105523705905977,0.16320511391913162,0.2805113907580577,0.3950490661825229,0.021560150405105116,0.7153998569334051
1,0,166000,0.10013575676986866,0.4770988507775837,0.5297345886645112,-0.3941142065938846,-0.8528840151672634,-0.1215690939820246
1,1,166000,0.10946040843797147,0.022858175553605958,-0.056683536176395787,0.6995359549863873,-0.1142602141140111,0.0526661157493299
1,2,166000,0.09179687500000004,-0.5498644479693865,0.24933311503726185,0.7444884660446157,-0.26505273405045227,-0.0786618490770281
2,0,166000,0.11230468750000007,0.36608252244696804,0.42663843439755866,1.588244612441998,0.819693920519716,1.2763337923715619
2,1,166000,0.13354980403663197,0.5970315099118654,0.36736613152674236,0.5836523538309183,0.09114319836251546,0.22189501498362188
2,2,166000,0.11132812500000004,1.777158877916727,0.2821465831493069,0.23693989009324332,0.301312357052885,0.05935205034439705
0,0,167000,0.5854339549906472,2.9265592720360947,3.2791673082092836,3.002355687967713,2.9656696763448323,3.320725396658172
0,1,167000,0.11010742187500004,0.2987291282767467,0.21416413097523457,-0.08778018858373374,0.14309063890539003,-0.07756797721457905
0,2,167000,0.08056640625000003,1.0006315863513318,0.5778648677707402,0.12351025864649108,0.14848492228804389,0.20138531024305417
1,0,167000,0.12351479941051295,0.2551023092111497,-0.005508627242249557,0.3018145875445136,0.12745197183982432,-0.11819716556222014
1,1,167000,0.08959960937500003,0.7197462005784556,-0.3573373407437163,-0.0628232148138418,0.5857693835581254,-0.1119631309294518
1,2,167000,0.10509995998432453,0.6946829611477195,0.6237943126367572,0.8153646252947645,0.4615553988814326,0.12338925873021167
2,0,167000,0.11636415545461841,1.1255811402574694,0.014991719331411834,0.7100677257400889,0.1512038291321622,0.7819502354512377
2,1,167000,0.11254882812500007,1.593313022685517,0.5489204378789005,1.032062131819301,0.9547868330566104,0.7875951938400735
2,2,167000,0.10961914062500004,0.6976803401679305,1.6308264404854034,1.2425468899042227,0.28072531046681004,0.5055513351630878
0,0,168000,0.11662932134563812,0.07797186566157906,0.22147976722808932,0.5900090496575515,0.019928686622163468,0.4003089315343485
0,1,168000,0.09130859375000003,-0.2124873079243227,0.8713720580842157,-0.41699774264084455,-0.1972221986131101,0.03094956960237607
0,2,168000,0.12404377079193375,0.08269820216023846,0.22319673007104035,-0.19910472621590083,0.21098700065763681,-0.05061189203789514
1,0,168000,0.09912109375000006,0.009044896162788868,0.1653677830728296,-0.2138887163446388,-0.703151659339238,0.1607845929678425
1,1,168000,0.09838867187500004,-0.0018304773480140842,0.13806310951617143,-0.26448108867371545,-0.22838459944584566,0.28573433956257627
1,2,168000,0.14268385682744164,-0.014572551371233382,0.005202515441257285,-0.13289282155060725,0.24729646851338438,0.41786156807312824
2,0,168000,0.10839843750000003,1.147628034172719,0.16852049025369956,0.7995466861797034,-0.08591998902082627,2.168813030685286
2,1,168000,0.1309120852688277,1.9213411503528115,1.3383865210514934,1.0300079289689679,0.35394650860898275,1.2671756476886435
2,2,168000,0.11718750000000004,0.7126401880264098,1.2718921208419303,1.1189962788537045,1.7564740426364762,0.06137105407962777
0,0,169000,0.12800810818342132,0.1999881390456868,0.29778578194609,0.06262668058858298,0.48817061151032115,-0.0934905560157889
0,1,169000,0.10595589038104544,0.805538472712107,0.6382701577870945,0.6931800336483852,0.28161769307204926,0.21182670144920854
0,2,169000,0.10864257812500006,-0.06817636653681305,0.04447212877118001,-0.17520052282977122,0.2634246923106797,0.14066000179681204
1,0,169000,0.11742466375442963,0.3625491658074875,-0.0010442017901879223,0.37231760168490347,0.48766650578384735,0.23309663053973262
1,1,169000,0.10873761652108573,0.47968709572145424,-0.04348725025376695,-0.803323058375904,0.17794637994761411,-0.0920976713753764
1,2,169000,0.09985351562500004,-0.37068040196743157,-0.28437135844924005,-0.060911831906480904,-0.5142119273727577,0.3931169906504341
2,0,169000,0.10717773437500004,0.374664142768849,1.4933708486576964,0.6984614783801149,1.8621082654103784,-0.03946389838245813
2,1,169000,0.13434071066623718,1.8726226830153314,0.8348015283785362,1.8762139948622112,0.6218460610657871,1.3405746991530083
2,2,169000,0.10839843750000003,0.6770402504949873,0.4931887548762274,0.49117313426290105,0.7577382593654327,0.30054990523274566
0,0,170000,0.1295924239133262,-0.17701901588042687,-0.5304352355136829,-0.05874922028247989,0.3018598823074073,-0.1562293050306701
0,1,170000,0.11689446129552268,0.6531996221829839,-0.07378541688694984,-0.13522511513478022,0.03799150023632872,-0.2197297037066262
0,2,170000,0.12615872410104811,0.129692649932489,-0.11013236718512563,-0.1483952647907053,0.12205881074048933,0.2702667884732853
1,0,170000,0.11562866439944317,0.5227740098000953,-0.3107523021552716,-0.6250084316143409,-0.2820366320061022,0.11086903585024231
1,1,170000,0.12824209206390957,-0.10659362866107687,-0.19796248151157259,0.5361935997955314,-0.11677790885279697,0.247481513530933
1,2,170000,0.12113324890103248,0.34995985877885993,0.08724580888456154,0.345984442049908,0.33581961809705824,-0.02310478447801706
2,0,170000,0.12207031250000006,2.0054784060283635,-0.04198949166242113,0.2197357431014378,-0.15067034294281426,-0.37139523598724195
2,1,170000,0.10888671875000006,1.3872806717420405,1.650506497601546,0.7380229787882131,0.779259831690925,0.074484835997492
2,2,170000,0.11450195312500006,0.7252580534903014,2.0862969335592174,1.7860311357161365,0.23934704292450462,-0.5725138742696357
0,0,171000,0.08325195312500003,0.1481866933532089,-0.8770276398030942,0.4616850691985312,0.158546226402829,0.5734525756123565
0,1,171000,0.11035156250000006,0.11532205582917192,-0.020461245707231072,-0.09880993589865657,0.02667947103077529,-0.18217670875380287
0,2,171000,0.11291459354447633,0.37114967227473833,-0.3150168534605441,-0.02607366166080808,0.36926820677865735,0.21586946224492568
1,0,171000,0.13533791148977314,0.18802436482501314,0.008111252854988005,0.48173881702287613,-0.16740640980030605,-0.31119518521175166
1,1,171000,0.11185227054433677,0.4157014782345643,0.08809803425317847,-0.6704224344827152,-0.13038725894304684,0.3705429394172973
1,2,171000,0.08781719878574154,0.18318735667127922,1.2331419946355455,0.34590239848074605,-0.12512816052258602,0.5263241452921644
2,0,171000,0.11303710937500007,1.087199082123302,1.5066014488103532,0.4303995517945782,1.38871928998783,0.8846785810623858
2,1,171000,0.11206054687500007,0.12117803958705943,0.33649082862101964,0.13350089242465654,0.5161519919731948,0.8182694076927206
2,2,171000,0.11621093750000006,1.0776747568682816,0.37083513638133075,1.748078118353979,0.9051391277952089,1.4755206634031792
0,0,172000,0.07714843750000003,0.09747778175273414,0.2125566332912675,0.9345684181878103,-0.5100374519074382,-0.6890849657117285
0,1,172000,0.1208483508847308,-0.6935755004599572,0.039341668931076795,0.2532684469623158,0.6289268470771453,0.09973169349974645
0,2,172000,0.09667968750000003,0.2671022654489488,0.22571712762459276,0.168637394421638,0.12598506446224325,0.4440713545453377
1,0,172000,0.11108398437500004,0.0396797080520549,0.22417535611285488,0.002178875315995717,-0.010221977836908628,0.2851117029325186
1,1,172000,0.10387018376167347,0.9033987903735894,-0.2588969350381057,-0.47999688749654507,0.16920830722948235,-0.006038446206370834
1,2,172000,0.10620117187500003,0.22826472990394905,0.4101467105420044,-0.042515501897523705,-0.11054177954823366,0.3852322814139875
2,0,172000,0.11108398437500004,0.6220118707574631,1.7675469660231384,-0.42835355042760637,-0.33034634282863096,0.8572887916546579
2,1,172000,0.11816406250000004,1.5708035588803753,0.44359861985256627,0.6323394087253439,0.10940336419495025,0.060131218365548404
2,2,172000,0.11718750000000004,2.1690967613453456,0.19493902730118123,1.0670507503277815,0.5920013364734784,0.2918257806657282
0,0,173000,0.0862043815455998,1.057890533541774,0.7834014901733253,0.31132988589739996,0.48951961482715634,0.17660221884233446
0,1,173000,0.10717773437500004,-0.21077954192577325,0.2887074654835195,0.07192338401471025,-0.29430835287111906,-0.05329104378601044
0,2,173000,0.13561038507105,-0.050281244132751285,-0.18090721871048526,-0.01646277391731612,0.020405036716246414,0.3802937637652494
1,0,173000,0.10120338457509934,-0.47256542567462195,-0.04115167976074765,-0.29641193242737485,0.9618673269292637,-0.3023007684616566
1,1,173000,0.11078950318034997,-0.14050752700068972,-0.4660744301694389,-0.1467429131003333,-0.08706585902063042,0.7650049564558477
1,2,173000,0.1102579506878682,0.23519514993680124,-0.43621846126130587,-0.30384926690825664,-0.08451059041303427,0.5598620781643214
2,0,173000,0.14013513335441427,0.9199279877627171,0.06708712446407587,0.23853092521184896,0.5050469883174228,1.3460225653252675
2,1,173000,0.10791015625000004,1.8011010071316087,0.5275681427374633,0.2799038042404669,0.8379383871316688,0.3320665415134131
2,2,173000,0.14186872501928688,0.2527299335069058,-0.03637400240735413,0.03501236346735714,-0.1491289272972725,-0.08530340178232357
0,0,174000,0.10972628447274162,-0.6743130905426434,0.008773219150936106,0.25347516276070003,-0.19711170817157833,0.12265897079015858
0,1,174000,0.10424804687500004,-0.17072916355386392,-0.5605946504524842,-0.06350573423071298,0.1146138784372584,0.028527988272631127
0,2,174000,0.13117595275488944,-0.2533487212032343,0.2384182871645481,0.0903442463299339,-0.23567550344968824,-0.20414207376952292
1,0,174000,0.12796871879990027,0.4231808184819918,0.09936215957523135,0.40762173805259294,0.2643885670647893,0.11330548213387562
1,1,174000,0.08471679687500003,-1.0851188372923535,0.2874680075644081,-0.28588349005342595,0.015810478399695148,0.1509076808221024
1,2,174000,0.06398435939995012,1.1147319451011937,0.7679249826251262,1.172473206530319,0.1567520189405032,0.30285603507433106
2,0,174000,0.11547851562500006,-0.5083998716694623,-0.3607667884827797,0.11472454858680801,-0.24425630412109606,-0.08715062468987637
2,1,174000,0.13908231397722745,0.9005116103161577,0.7454933148878822,1.203555856512533,1.415542259400169,0.8400781435185819
2,2,174000,0.1399657159786879,1.7892960738619825,0.17487971146958373,-0.947516413509845,-1.0359208623201037,0.33138996252902936
0,0,175000,0.08544921875000004,0.27888825128968603,0.8291698327936946,0.32798078113249324,0.6425442856584741,0.2978757095038149
0,1,175000,0.08129882812500003,1.0236287947068312,-0.2024194539748991,-0.1662261584511856,-0.307447729417787,-0.21501360312260728
0,2,175000,0.06698753181510271,0.24517786178643955,0.3915123134631171,1.4785108079132239,0.3312641629400368,0.9690683894196371
1,0,175000,0.09667968750000003,0.1373402653089753,0.04356044470035956,0.4895077912119223,-0.15779498457222713,0.6885851971706403
1,1,175000,0.10081129112649724,0.8282142927430074,0.6598767095289175,0.6254934184935136,0.5679995752994697,0.14311123207735993
1,2,175000,0.08016675715101837,0.6907495523170812,0.7535491222781426,0.7040771375814238,0.8094555545501111,1.340153667746413
2,0,175000,0.13618544084084466,1.278878208202176,0.7429038860201658,0.9943900211540256,0.3950279962551711,0.6251821817012577
2,1,175000,0.13302242897677047,0.695614707576579,0.5514165474936745,0.46985001742314797,0.48917270484153114,0.2546464718018619
2,2,175000,0.11303710937500007,1.147942812860423,1.1923371623730707,0.6789646150296252,0.39059383186000296,0.6931957702242311
0,0,176000,0.11547851562500006,-0.06017459953208624,0.3063672484536292,0.21382488893723622,0.24784069827840705,0.18801035081559894
0,1,176000,0.10229492187500003,-0.010719627902737531,-0.11991262604234883,0.3198639001343997,-0.22841165300343405,-0.5527428334363107
0,2,176000,0.08459003077852881,1.2635299443461883,-0.16364445155576288,0.22698555495566314,0.1488321814956157,0.5108256889864793
1,0,176000,0.11083984375000007,-0.2357637649368475,0.15096742805782304,0.019998704912861796,-0.09386361753582127,0.2608981474159704
1,1,176000,0.12536579000038275,0.16484871090930894,-0.17900822058838411,0.26295322219406164,0.3295792459299701,0.3254985927852904
1,2,176000,0.10717773437500004,0.39546735851593917,0.04720753189581349,0.07013209079615025,-0.11066433044407423,0.3327022163852888
2,0,176000,0.11596679687500006,1.1711730813055556,1.547233197271798,0.23062223783049246,0.813271206347336,0.2025237641411327
2,1,176000,0.11425781250000006,1.2009193876162652,0.4994907630612898,0.07343748097350494,2.022674348235492,0.8890598104362495
2,2,176000,0.11401367187500004,1.499281342121722,1.1968138849798378,0.04839312998420934,0.44564183014536574,1.859370276627293
0,0,177000,0.11523437500000007,-0.20723513648381348,-0.16789239045972826,0.40901501303933735,-0.015745230636820876,-0.04832791743781138
0,1,177000,0.13397506363020537,-0.15328347721437888,-0.04659871018578208,-0.013412118149949706,0.14072413068303466,0.4025723673736333
0,2,177000,0.11206054687500007,0.13833589211565978,0.2946110120127291,0.17900044145687477,0.2543891136993516,-0.11282097795332684
1,0,177000,0.12721565029926288,0.25958698749132786,0.09455993494873317,0.1669843886385771,-0.12470057929099859,0.23095687736612458
1,1,177000,0.11401367187500004,-0.12007909770237281,-0.007838548299987619,-0.026035552779040492,-0.19346375157313064,-0.37598085533990216
1,2,177000,0.13143979881033901,0.16132736707094172,-0.2626251002822487,0.14224511805761303,0.2688934472142404,0.17653216545327707
2,0,177000,0.11840820312500006,1.0711397253584494,0.4861838243455965,0.6449145096999399,0.9296955964829493,1.680338559084935
2,1,177000,0.11865234375000007,0.316275144012335,0.21340210618091415,0.3939781314897137,1.4993395393685927,1.810967789913538
2,2,177000,0.13934554791249565,0.19768005349166903,0.2788290807979586,0.4210836729675973,0.7669735263466069,0.28320309505961067
0,0,178000,0.11694335937500004,0.18893947429737,0.12220231757919561,-0.025834408374372588,0.03424038790067773,0.17301091884257433
0,1,178000,0.10961914062500004,0.298161742030854,0.12785473050172771,0.2708335860402362,0.015629062639449087,-0.017525289346360516
0,2,178000,0.10946040843797147,1.0250880944320029,0.17520342791563748,0.3981257206015725,-0.16886831470458769,-0.026094893371958697
1,0,178000,0.1274798253497773,0.21234408324544862,0.14017735209857582,0.003628151389207134,0.29548833512985545,-0.20331268580280085
1,1,178000,0.09594726562500004,0.8260553779490567,0.15149464191269787,0.19845092479497906,0.36504015148416213,0.559379106687718
1,2,178000,0.13615523710315577,0.23202029777213926,0.27589473867866804,-0.016198650303039352,0.5350428197231101,0.22057915580492857
2,0,178000,0.11743164062500004,0.1457361171297239,0.9575247976796534,0.29875240977121387,1.645258966874585,0.21715923154262953
2,1,178000,0.11499023437500006,1.0416567509228278,0.7129248102069706,0.24542864974286793,0.14294664942557672,0.3320853535404665
2,2,178000,0.13407709582930916,1.6790305805612622,0.49848596393334915,0.5509515077226154,0.31634722197144177,1.6570422750722535
0,0,179000,0.11962890625000007,0.09121718448310857,-0.08813769801835443,0.04975014171136018,-0.36413246733352,-0.04391613643663053
0,1,179000,0.08818792629314966,0.6426901736941321,1.123000308691469,0.38083203668873067,0.45193864129294165,1.092196543324234
0,2,179000,0.08141105149515342,0.2503545827306064,-0.04418467900614435,-0.015780624386539058,0.5720449566735555,1.7356207998327875
1,0,179000,0.09350585937500006,-0.018736676065650517,-0.3967862021922844,0.9083741888475266,-0.01217311185666651,-0.21606431236596024
1,1,179000,0.10107421875000003,-0.556735447033886,0.07295303020403412,0.45040874082218824,-0.2828618990090002,0.11389529936546476
1,2,179000,0.126687232552303,0.3151940514065107,0.17173356648420499,0.1376785508424206,0.1468070316632592,-0.3776080816300084
2,0,179000,0.11230468750000007,0.16058642717014712,0.09137883984991867,-0.12445781833101507,-0.26890274725760593,0.9712701410819984
2,1,179000,0.11645507812500004,1.4452316546765802,1.1741382046710427,0.24485398773417513,0.8806550241576495,1.3324995298370577
2,2,179000,0.12182617187500007,0.7819537718804987,0.3802422649350833,1.7182827992612426,0.6628736848403104,0.211569192973282
0,0,180000,0.09219593102722529,1.0812579362268042,0.36024176005112013,0.6825403030796879,0.2463191660193764,0.9486040760655339
0,1,180000,0.07174140960507464,0.3282133366226455,1.6054699522478175,0.26030237931206734,0.589369363318057,0.8506371579661789
0,2,180000,0.10375976562500004,0.5051556542313752,-0.17197748481174222,-0.19879900312436913,-0.16585430175944707,0.23797198714450407
1,0,180000,0.11499023437500006,-0.19593189205185638,0.32101273311761513,0.09087525695221259,0.016920575315993176,0.056662798883605446
1,1,180000,0.09912109375000006,-0.020035280385245782,-0.05649873812106826,-0.861476654381569,-0.3133884906475678,0.39262142822192
